"id_odsp","id_event","sort_order","time","text","event_type","event_type2","side","event_team","opponent","player","player2","player_in","player_out","shot_place","shot_outcome","is_goal","location","bodypart","assist_method","situation","fast_break"
"lOpzwMkp/","lOpzwMkp33",33,23,"Peter Niemeyer (Hertha Berlin) wins a free kick in the defensive half.",8,NA,1,"Hertha Berlin","Nurnberg","peter niemeyer",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp34",34,23,"Foul by Philipp Wollscheid (FC Nurnberg).",3,NA,2,"Nurnberg","Hertha Berlin","philipp wollscheid",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp35",35,25,"Foul by Andre Mijatovic (Hertha Berlin).",3,NA,1,"Hertha Berlin","Nurnberg","andre mijatovic",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp36",36,25,"Tomas Pekhart (FC Nurnberg) wins a free kick in the attacking half.",8,NA,2,"Nurnberg","Hertha Berlin","tomas pekhart",NA,NA,NA,NA,NA,0,1,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp37",37,27,"Attempt blocked. Markus Mendler (FC Nurnberg) left footed shot from the right side of the box is blocked. Assisted by Almog Cohen.",1,12,2,"Nurnberg","Hertha Berlin","markus mendler","almog cohen",NA,NA,2,3,0,11,2,1,1,0
"lOpzwMkp/","lOpzwMkp38",38,28,"Levan Kobiashvili (Hertha Berlin) wins a free kick in the defensive half.",8,NA,1,"Hertha Berlin","Nurnberg","levan kobiashvili",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp39",39,28,"Foul by Tomas Pekhart (FC Nurnberg).",3,NA,2,"Nurnberg","Hertha Berlin","tomas pekhart",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp40",40,29,"Corner,  FC Nurnberg. Conceded by Andre Mijatovic.",2,NA,2,"Nurnberg","Hertha Berlin","andre mijatovic","andre mijatovic",NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp41",41,30,"Corner,  FC Nurnberg. Conceded by Levan Kobiashvili.",2,NA,2,"Nurnberg","Hertha Berlin","levan kobiashvili","levan kobiashvili",NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp42",42,32,"Foul by Pierre-Michel Lasogga (Hertha Berlin).",3,NA,1,"Hertha Berlin","Nurnberg","pierremichel lasogga",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp43",43,32,"Philipp Wollscheid (FC Nurnberg) wins a free kick in the defensive half.",8,NA,2,"Nurnberg","Hertha Berlin","philipp wollscheid",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp44",44,34,"Pierre-Michel Lasogga (Hertha Berlin) wins a free kick in the defensive half.",8,NA,1,"Hertha Berlin","Nurnberg","pierremichel lasogga",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp45",45,34,"Foul by Timothy Chandler (FC Nurnberg).",3,NA,2,"Nurnberg","Hertha Berlin","timothy chandler",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp46",46,36,"Attempt missed. Christian Eigler (FC Nurnberg) right footed shot from outside the box is close, but misses to the left. Assisted by Markus Feulner.",1,12,2,"Nurnberg","Hertha Berlin","christian eigler","markus feulner",NA,NA,8,2,0,15,1,1,1,0
"lOpzwMkp/","lOpzwMkp47",47,37,"Pierre-Michel Lasogga (Hertha Berlin) wins a free kick on the left wing.",8,NA,1,"Hertha Berlin","Nurnberg","pierremichel lasogga",NA,NA,NA,NA,NA,0,4,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp48",48,37,"Foul by Adrian Ramos (Hertha Berlin).",3,NA,1,"Hertha Berlin","Nurnberg","adrian ramos",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp49",49,37,"Foul by Timothy Chandler (FC Nurnberg).",3,NA,2,"Nurnberg","Hertha Berlin","timothy chandler",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp50",50,37,"Philipp Wollscheid (FC Nurnberg) wins a free kick in the defensive half.",8,NA,2,"Nurnberg","Hertha Berlin","philipp wollscheid",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp51",51,38,"Peter Niemeyer (Hertha Berlin) wins a free kick in the defensive half.",8,NA,1,"Hertha Berlin","Nurnberg","peter niemeyer",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp52",52,38,"Hand ball by Markus Mendler (FC Nurnberg).",10,NA,2,"Nurnberg","Hertha Berlin","markus mendler",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp53",53,38,"Foul by Markus Mendler (FC Nurnberg).",3,NA,2,"Nurnberg","Hertha Berlin","markus mendler",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp54",54,39,"Peter Niemeyer (Hertha Berlin) wins a free kick on the left wing.",8,NA,1,"Hertha Berlin","Nurnberg","peter niemeyer",NA,NA,NA,NA,NA,0,4,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp55",55,39,"Foul by Tomas Pekhart (FC Nurnberg).",3,NA,2,"Nurnberg","Hertha Berlin","tomas pekhart",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp56",56,40,"Foul by Peter Niemeyer (Hertha Berlin).",3,NA,1,"Hertha Berlin","Nurnberg","peter niemeyer",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp57",57,40,"Almog Cohen (FC Nurnberg) wins a free kick in the attacking half.",8,NA,2,"Nurnberg","Hertha Berlin","almog cohen",NA,NA,NA,NA,NA,0,1,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp58",58,41,"Foul by Levan Kobiashvili (Hertha Berlin).",3,NA,1,"Hertha Berlin","Nurnberg","levan kobiashvili",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp59",59,41,"Timothy Chandler (FC Nurnberg) wins a free kick in the defensive half.",8,NA,2,"Nurnberg","Hertha Berlin","timothy chandler",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp60",60,42,"Christian Lell (Hertha Berlin) wins a free kick in the defensive half.",8,NA,1,"Hertha Berlin","Nurnberg","christian lell",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp61",61,42,"Foul by Christian Eigler (FC Nurnberg).",3,NA,2,"Nurnberg","Hertha Berlin","christian eigler",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp62",62,43,"Timm Klose (FC Nurnberg) wins a free kick in the defensive half.",8,NA,2,"Nurnberg","Hertha Berlin","timm klose",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp63",63,44,"Foul by Adrian Ramos (Hertha Berlin).",3,NA,1,"Hertha Berlin","Nurnberg","adrian ramos",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp64",64,44,"Philipp Wollscheid (FC Nurnberg) wins a free kick in the defensive half.",8,NA,2,"Nurnberg","Hertha Berlin","philipp wollscheid",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp65",65,45,"Foul by Andreas Ottl (Hertha Berlin).",3,NA,1,"Hertha Berlin","Nurnberg","andreas ottl",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp66",66,45,"Foul by Peter Niemeyer (Hertha Berlin).",3,NA,1,"Hertha Berlin","Nurnberg","peter niemeyer",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp67",67,45,"Peter Niemeyer (Hertha Berlin) is shown the yellow card.",4,NA,1,"Hertha Berlin","Nurnberg","peter niemeyer",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp68",68,45,"Substitution, Hertha Berlin. Raffael replaces Tunay Torun.",7,NA,1,"Hertha Berlin","Nurnberg",NA,NA,"raffael","tunay torun",NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp69",69,45,"Almog Cohen (FC Nurnberg) wins a free kick in the attacking half.",8,NA,2,"Nurnberg","Hertha Berlin","almog cohen",NA,NA,NA,NA,NA,0,1,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp70",70,45,"Timothy Chandler (FC Nurnberg) wins a free kick in the defensive half.",8,NA,2,"Nurnberg","Hertha Berlin","timothy chandler",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp71",71,46,"Foul by Christian Lell (Hertha Berlin).",3,NA,1,"Hertha Berlin","Nurnberg","christian lell",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp72",72,46,"Foul by Levan Kobiashvili (Hertha Berlin).",3,NA,1,"Hertha Berlin","Nurnberg","levan kobiashvili",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp73",73,46,"Tomas Pekhart (FC Nurnberg) wins a free kick on the left wing.",8,NA,2,"Nurnberg","Hertha Berlin","tomas pekhart",NA,NA,NA,NA,NA,0,4,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp74",74,46,"Markus Mendler (FC Nurnberg) wins a free kick on the right wing.",8,NA,2,"Nurnberg","Hertha Berlin","markus mendler",NA,NA,NA,NA,NA,0,5,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp75",75,47,"Foul by Patrick Ebert (Hertha Berlin).",3,NA,1,"Hertha Berlin","Nurnberg","patrick ebert",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp76",76,47,"Christian Eigler (FC Nurnberg) wins a free kick on the left wing.",8,NA,2,"Nurnberg","Hertha Berlin","christian eigler",NA,NA,NA,NA,NA,0,4,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp77",77,48,"Attempt blocked. Markus Mendler (FC Nurnberg) left footed shot from outside the box is blocked. Assisted by Tomas Pekhart.",1,12,2,"Nurnberg","Hertha Berlin","markus mendler","tomas pekhart",NA,NA,2,3,0,15,2,1,1,0
"lOpzwMkp/","lOpzwMkp78",78,48,"Attempt saved. Almog Cohen (FC Nurnberg) header from the centre of the box is saved in the centre of the goal.",1,NA,2,"Nurnberg","Hertha Berlin","almog cohen",NA,NA,NA,5,1,0,3,3,0,1,0
"lOpzwMkp/","lOpzwMkp79",79,49,"Maik Franz (Hertha Berlin) wins a free kick in the defensive half.",8,NA,1,"Hertha Berlin","Nurnberg","maik franz",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp80",80,49,"Foul by Tomas Pekhart (FC Nurnberg).",3,NA,2,"Nurnberg","Hertha Berlin","tomas pekhart",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp81",81,50,"Foul by Peter Niemeyer (Hertha Berlin).",3,NA,1,"Hertha Berlin","Nurnberg","peter niemeyer",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp82",82,50,"Tomas Pekhart (FC Nurnberg) wins a free kick in the attacking half.",8,NA,2,"Nurnberg","Hertha Berlin","tomas pekhart",NA,NA,NA,NA,NA,0,1,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp83",83,50,"Attempt saved. Timmy Simons (FC Nurnberg) header from the centre of the box is saved in the centre of the goal. Assisted by Markus Feulner.",1,12,2,"Nurnberg","Hertha Berlin","timmy simons","markus feulner",NA,NA,5,1,0,3,3,1,1,0
"lOpzwMkp/","lOpzwMkp84",84,51,"Timothy Chandler (FC Nurnberg) wins a free kick on the right wing.",8,NA,2,"Nurnberg","Hertha Berlin","timothy chandler",NA,NA,NA,NA,NA,0,5,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp85",85,52,"Foul by Levan Kobiashvili (Hertha Berlin).",3,NA,1,"Hertha Berlin","Nurnberg","levan kobiashvili",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp86",86,52,"Levan Kobiashvili (Hertha Berlin) is shown the yellow card.",4,NA,1,"Hertha Berlin","Nurnberg","levan kobiashvili",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp87",87,52,"Offside, FC Nurnberg. Markus Mendler tries a through ball, but Tomas Pekhart is caught offside.",9,13,2,"Nurnberg","Hertha Berlin","tomas pekhart","markus mendler",NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp88",88,52,"Markus Mendler (FC Nurnberg) wins a free kick on the right wing.",8,NA,2,"Nurnberg","Hertha Berlin","markus mendler",NA,NA,NA,NA,NA,0,5,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp89",89,53,"Attempt saved. Markus Mendler (FC Nurnberg) left footed shot from long range on the right is saved in the bottom right corner.",1,NA,2,"Nurnberg","Hertha Berlin","markus mendler",NA,NA,NA,4,1,0,16,2,0,1,0
"lOpzwMkp/","lOpzwMkp90",90,54,"Christian Lell (Hertha Berlin) wins a free kick in the defensive half.",8,NA,1,"Hertha Berlin","Nurnberg","christian lell",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp91",91,54,"Foul by Tomas Pekhart (FC Nurnberg).",3,NA,2,"Nurnberg","Hertha Berlin","tomas pekhart",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp92",92,58,"Attempt saved. Markus Feulner (FC Nurnberg) left footed shot from outside the box is saved in the bottom right corner. Assisted by Timothy Chandler.",1,12,2,"Nurnberg","Hertha Berlin","markus feulner","timothy chandler",NA,NA,4,1,0,15,2,1,1,0
"lOpzwMkp/","lOpzwMkp93",93,60,"Foul by Raffael (Hertha Berlin).",3,NA,1,"Hertha Berlin","Nurnberg","raffael",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp94",94,60,"Philipp Wollscheid (FC Nurnberg) wins a free kick in the defensive half.",8,NA,2,"Nurnberg","Hertha Berlin","philipp wollscheid",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp95",95,61,"Attempt saved. Tomas Pekhart (FC Nurnberg) header from the centre of the box is saved in the centre of the goal. Assisted by Christian Eigler with a cross.",1,12,2,"Nurnberg","Hertha Berlin","tomas pekhart","christian eigler",NA,NA,5,1,0,3,3,2,1,0
"lOpzwMkp/","lOpzwMkp96",96,62,"Offside, Hertha Berlin. Adrian Ramos tries a through ball, but Raffael is caught offside.",9,13,1,"Hertha Berlin","Nurnberg","raffael","adrian ramos",NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp97",97,64,"Peter Niemeyer (Hertha Berlin) wins a free kick in the defensive half.",8,NA,1,"Hertha Berlin","Nurnberg","peter niemeyer",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp98",98,64,"Foul by Markus Feulner (FC Nurnberg).",3,NA,2,"Nurnberg","Hertha Berlin","markus feulner",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp99",99,65,"Maik Franz (Hertha Berlin) wins a free kick in the defensive half.",8,NA,1,"Hertha Berlin","Nurnberg","maik franz",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp100",100,65,"Foul by Tomas Pekhart (FC Nurnberg).",3,NA,2,"Nurnberg","Hertha Berlin","tomas pekhart",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp101",101,66,"Adrian Ramos (Hertha Berlin) wins a free kick in the defensive half.",8,NA,1,"Hertha Berlin","Nurnberg","adrian ramos",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp102",102,66,"Foul by Timothy Chandler (FC Nurnberg).",3,NA,2,"Nurnberg","Hertha Berlin","timothy chandler",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp103",103,67,"Pierre-Michel Lasogga (Hertha Berlin) wins a free kick on the right wing.",8,NA,1,"Hertha Berlin","Nurnberg","pierremichel lasogga",NA,NA,NA,NA,NA,0,5,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp104",104,67,"Foul by Almog Cohen (FC Nurnberg).",3,NA,2,"Nurnberg","Hertha Berlin","almog cohen",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp105",105,67,"Almog Cohen (FC Nurnberg) is shown the yellow card for a bad foul.",4,NA,2,"Nurnberg","Hertha Berlin","almog cohen",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp106",106,68,"Corner,  Hertha Berlin. Conceded by Timm Klose.",2,NA,1,"Hertha Berlin","Nurnberg","timm klose","timm klose",NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp107",107,68,"Attempt missed. Pierre-Michel Lasogga (Hertha Berlin) right footed shot from the centre of the box is high and wide to the right following a corner.",1,NA,1,"Hertha Berlin","Nurnberg","pierremichel lasogga",NA,NA,NA,6,2,0,3,1,0,3,0
"lOpzwMkp/","lOpzwMkp108",108,71,"Offside, FC Nurnberg. Timothy Chandler tries a through ball, but Tomas Pekhart is caught offside.",9,13,2,"Nurnberg","Hertha Berlin","tomas pekhart","timothy chandler",NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp109",109,71,"Substitution, FC Nurnberg. Alexander Esswein replaces Christian Eigler.",7,NA,2,"Nurnberg","Hertha Berlin",NA,NA,"alexander esswein","christian eigler",NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp110",110,76,"Substitution, Hertha Berlin. Nikita Rukavytsya replaces Patrick Ebert.",7,NA,1,"Hertha Berlin","Nurnberg",NA,NA,"nikita rukavytsya","patrick ebert",NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp111",111,76,"Attempt missed. Timothy Chandler (FC Nurnberg) left footed shot from outside the box misses to the left.",1,NA,2,"Nurnberg","Hertha Berlin","timothy chandler",NA,NA,NA,8,2,0,15,2,0,1,0
"lOpzwMkp/","lOpzwMkp112",112,77,"Foul by Andreas Ottl (Hertha Berlin).",3,NA,1,"Hertha Berlin","Nurnberg","andreas ottl",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp113",113,77,"Almog Cohen (FC Nurnberg) wins a free kick in the attacking half.",8,NA,2,"Nurnberg","Hertha Berlin","almog cohen",NA,NA,NA,NA,NA,0,1,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp114",114,80,"Goal!  Hertha Berlin 0, FC Nurnberg 1. Tomas Pekhart (FC Nurnberg) left footed shot from the centre of the box to the bottom left corner. Assisted by Jens Hegeler.",1,12,2,"Nurnberg","Hertha Berlin","tomas pekhart","jens hegeler",NA,NA,3,1,1,3,2,1,1,0
"lOpzwMkp/","lOpzwMkp115",115,80,"Substitution, FC Nurnberg. Jens Hegeler replaces Markus Feulner.",7,NA,2,"Nurnberg","Hertha Berlin",NA,NA,"jens hegeler","markus feulner",NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp116",116,83,"Foul by Pierre-Michel Lasogga (Hertha Berlin).",3,NA,1,"Hertha Berlin","Nurnberg","pierremichel lasogga",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp117",117,83,"Almog Cohen (FC Nurnberg) wins a free kick in the defensive half.",8,NA,2,"Nurnberg","Hertha Berlin","almog cohen",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp118",118,84,"Pierre-Michel Lasogga (Hertha Berlin) wins a free kick on the right wing.",8,NA,1,"Hertha Berlin","Nurnberg","pierremichel lasogga",NA,NA,NA,NA,NA,0,5,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp119",119,84,"Foul by Timm Klose (FC Nurnberg).",3,NA,2,"Nurnberg","Hertha Berlin","timm klose",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp120",120,85,"Foul by Levan Kobiashvili (Hertha Berlin).",3,NA,1,"Hertha Berlin","Nurnberg","levan kobiashvili",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp121",121,85,"Timothy Chandler (FC Nurnberg) wins a free kick on the right wing.",8,NA,2,"Nurnberg","Hertha Berlin","timothy chandler",NA,NA,NA,NA,NA,0,5,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp122",122,86,"Corner,  Hertha Berlin. Conceded by Timothy Chandler.",2,NA,1,"Hertha Berlin","Nurnberg","timothy chandler","timothy chandler",NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp123",123,87,"Attempt missed. Nikita Rukavytsya (Hertha Berlin) left footed shot from outside the box is high and wide to the left following a corner.",1,NA,1,"Hertha Berlin","Nurnberg","nikita rukavytsya",NA,NA,NA,6,2,0,15,2,0,3,0
"lOpzwMkp/","lOpzwMkp124",124,88,"Foul by Nikita Rukavytsya (Hertha Berlin).",3,NA,1,"Hertha Berlin","Nurnberg","nikita rukavytsya",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp125",125,88,"Thomas Kraft (Hertha Berlin) wins a free kick in the defensive half.",8,NA,1,"Hertha Berlin","Nurnberg","thomas kraft",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp126",126,88,"Timmy Simons (FC Nurnberg) wins a free kick in the attacking half.",8,NA,2,"Nurnberg","Hertha Berlin","timmy simons",NA,NA,NA,NA,NA,0,1,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp127",127,88,"Foul by Tomas Pekhart (FC Nurnberg).",3,NA,2,"Nurnberg","Hertha Berlin","tomas pekhart",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp128",128,89,"Foul by Alexander Esswein (FC Nurnberg).",3,NA,2,"Nurnberg","Hertha Berlin","alexander esswein",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp129",129,89,"Alexander Esswein (FC Nurnberg) is shown the yellow card for a bad foul.",4,NA,2,"Nurnberg","Hertha Berlin","alexander esswein",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp130",130,90,"Attempt blocked. Levan Kobiashvili (Hertha Berlin) left footed shot from outside the box is blocked.",1,NA,1,"Hertha Berlin","Nurnberg","levan kobiashvili",NA,NA,NA,2,3,0,15,2,0,1,0
"lOpzwMkp/","lOpzwMkp131",131,90,"Foul by Adrian Ramos (Hertha Berlin).",3,NA,1,"Hertha Berlin","Nurnberg","adrian ramos",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp132",132,90,"Maik Franz (Hertha Berlin) wins a free kick in the defensive half.",8,NA,1,"Hertha Berlin","Nurnberg","maik franz",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp133",133,90,"Substitution, FC Nurnberg. Daniel Didavi replaces Markus Mendler.",7,NA,2,"Nurnberg","Hertha Berlin",NA,NA,"daniel didavi","markus mendler",NA,NA,0,NA,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp134",134,90,"Jens Hegeler (FC Nurnberg) wins a free kick in the defensive half.",8,NA,2,"Nurnberg","Hertha Berlin","jens hegeler",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
"lOpzwMkp/","lOpzwMkp135",135,90,"Foul by Tomas Pekhart (FC Nurnberg).",3,NA,2,"Nurnberg","Hertha Berlin","tomas pekhart",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"M7PhlM2C/","M7PhlM2C1",1,2,"Foul by Fabrice Ehret (Evian Thonon Gaillard).",3,NA,2,"Evian Thonon Gaillard","Brest","fabrice ehret",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"M7PhlM2C/","M7PhlM2C2",2,2,"Nolan Roux (Brest) wins a free kick on the right wing.",8,NA,1,"Brest","Evian Thonon Gaillard","nolan roux",NA,NA,NA,NA,NA,0,5,NA,0,NA,0
"M7PhlM2C/","M7PhlM2C3",3,2,"Offside, Brest. Ousmane Coulibaly tries a through ball, but Jonathan AyitAÂ© is caught offside.",9,13,1,"Brest","Evian Thonon Gaillard","jonathan ayite","ousmane coulibaly",NA,NA,NA,NA,0,NA,NA,0,NA,0
"M7PhlM2C/","M7PhlM2C4",4,4,"Offside, Evian Thonon Gaillard. Sidney Govou tries a through ball, but Youssef Adnane is caught offside.",9,13,2,"Evian Thonon Gaillard","Brest","youssef adnane","sidney govou",NA,NA,NA,NA,0,NA,NA,0,NA,0
"M7PhlM2C/","M7PhlM2C5",5,8,"Foul by Eric TiAÂ© Bi (Evian Thonon Gaillard).",3,NA,2,"Evian Thonon Gaillard","Brest","eric tie bi",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"M7PhlM2C/","M7PhlM2C6",6,8,"Nolan Roux (Brest) wins a free kick on the left wing.",8,NA,1,"Brest","Evian Thonon Gaillard","nolan roux",NA,NA,NA,NA,NA,0,4,NA,0,NA,0
"M7PhlM2C/","M7PhlM2C7",7,9,"Benoit Lesoimier (Brest) wins a free kick in the attacking half.",8,NA,1,"Brest","Evian Thonon Gaillard","benoit lesoimier",NA,NA,NA,NA,NA,0,1,NA,0,NA,0
"M7PhlM2C/","M7PhlM2C8",8,9,"Attempt missed. Bruno Grougi (Brest) right footed shot from outside the box is too high.",1,NA,1,"Brest","Evian Thonon Gaillard","bruno grougi",NA,NA,NA,10,2,0,15,1,0,1,0
"M7PhlM2C/","M7PhlM2C9",9,11,"Foul by CAÂ©dric Cambon (Evian Thonon Gaillard).",3,NA,2,"Evian Thonon Gaillard","Brest","cedric cambon",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"M7PhlM2C/","M7PhlM2C10",10,11,"Jonathan AyitAÂ© (Brest) wins a free kick in the attacking half.",8,NA,1,"Brest","Evian Thonon Gaillard","jonathan ayite",NA,NA,NA,NA,NA,0,1,NA,0,NA,0
"M7PhlM2C/","M7PhlM2C11",11,12,"Attempt missed. Bruno Grougi (Brest) right footed shot from outside the box is close, but misses to the left. Assisted by Oscar Ewolo from a direct free kick.",1,12,1,"Brest","Evian Thonon Gaillard","bruno grougi","oscar ewolo",NA,NA,8,2,0,15,1,1,4,0
"M7PhlM2C/","M7PhlM2C12",12,16,"Foul by Johan Martial (Brest).",3,NA,1,"Brest","Evian Thonon Gaillard","johan martial",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
"M7PhlM2C/","M7PhlM2C13",13,16,"Youssef Adnane (Evian Thonon Gaillard) wins a free kick in the defensive half.",8,NA,2,"Evian Thonon Gaillard","Brest","youssef adnane",NA,NA,NA,NA,NA,0,2,NA,0,NA,0
